Date,Adj Close,Close,High,Low,Open,Volume
2026-02-17,184.95999145507812,184.97000122070312,187.14999389648438,179.17999267578125,181.75,162276900
2026-02-18,187.96981811523438,187.97999572753906,190.3699951171875,186.75999450683594,188.75,164749100
2026-02-19,187.88983154296875,187.89999389648438,188.42999267578125,185.66000366210938,187.05999755859375,126554500
2026-02-20,189.8097381591797,189.82000732421875,190.3300018310547,185.94000244140625,186.57000732421875,178422300
2026-02-23,191.53964233398438,191.5500030517578,193.9499969482422,189.5800018310547,191.39999389648438,171584800
2026-02-24,192.83956909179688,192.85000610351562,193.77000427246094,187.39999389648438,191.49000549316406,175123600
2026-02-25,195.54940795898438,195.55999755859375,197.6300048828125,193.7899932861328,194.4499969482422,250637100
2026-02-26,184.87998962402344,184.88999938964844,194.2899932861328,184.32000732421875,194.27000427246094,360807900
2026-02-27,177.180419921875,177.19000244140625,182.58999633789062,176.3800048828125,181.25,311636500
2026-03-02,182.47012329101562,182.47999572753906,183.4600067138672,174.63999938964844,175.00999450683594,209095300
2026-03-03,180.04025268554688,180.0500030517578,180.89999389648438,176.9199981689453,178.49000549316406,178099400
2026-03-04,183.03009033203125,183.0399932861328,184.6999969482422,180.05999755859375,180.44000244140625,177731200
2026-03-05,183.330078125,183.33999633789062,184.05999755859375,177.8800048828125,181.1699981689453,198779700
2026-03-06,177.8103790283203,177.82000732421875,182.75999450683594,176.82000732421875,179.83999633789062,189021900
2026-03-09,182.64010620117188,182.64999389648438,182.91000366210938,175.55999755859375,176.8300018310547,177213600
2026-03-10,184.760009765625,184.77000427246094,186.44000244140625,182.00999450683594,182.39999389648438,179118500
2026-03-11,186.02999877929688,186.02999877929688,187.6199951171875,184.4499969482422,185.91000366210938,145280400
2026-03-12,183.13999938964844,183.13999938964844,184.94000244140625,181.75,184.0500030517578,155762700
2026-03-13,180.25,180.25,186.08999633789062,179.94000244140625,184.9199981689453,160988400
2026-03-16,183.22000122070312,183.22000122070312,188.8800048828125,181.41000366210938,182.97000122070312,217307400
2026-03-17,181.92999267578125,181.92999267578125,185.39999389648438,181.67999267578125,185.05999755859375,182497800
2026-03-18,180.39999389648438,180.39999389648438,183.3800048828125,180.3300018310547,182.47999572753906,156683100
2026-03-19,178.55999755859375,178.55999755859375,179.97999572753906,175.7899932861328,178.00999450683594,170968500
2026-03-20,172.6999969482422,172.6999969482422,178.25999450683594,171.72000122070312,178.0,241323500
2026-03-23,175.63999938964844,175.63999938964844,178.3699951171875,174.75999450683594,177.25999450683594,182836300
2026-03-24,175.1999969482422,175.1999969482422,176.22000122070312,173.97999572753906,174.8300018310547,147667800
2026-03-25,178.67999267578125,178.67999267578125,181.22000122070312,176.85000610351562,177.10000610351562,162602100
2026-03-26,171.24000549316406,171.24000549316406,176.50999450683594,171.13999938964844,176.07000732421875,186152200
2026-03-27,167.52000427246094,167.52000427246094,170.97000122070312,167.00999450683594,170.0,196212700
2026-03-30,165.1699981689453,165.1699981689453,169.4499969482422,164.27000427246094,168.77999877929688,185627000
2026-03-31,174.39999389648438,174.39999389648438,174.6199951171875,166.9600067138672,166.97000122070312,226181300
2026-04-01,175.75,175.75,177.3699951171875,174.75,176.0,168132000
2026-04-02,177.38999938964844,177.38999938964844,177.49000549316406,171.3699951171875,172.17999267578125,143143200
2026-04-06,177.63999938964844,177.63999938964844,177.7899932861328,175.75999450683594,177.16000366210938,107564300
2026-04-07,178.10000610351562,178.10000610351562,178.22999572753906,173.66000366210938,175.72999572753906,132534900
2026-04-08,182.0800018310547,182.0800018310547,185.25999450683594,180.3000030517578,184.5,147732700
2026-04-09,183.91000366210938,183.91000366210938,184.0800018310547,180.6199951171875,181.83999633789062,116428500
2026-04-10,188.6300048828125,188.6300048828125,190.0,184.3000030517578,184.30999755859375,160459500
2026-04-13,189.30999755859375,189.30999755859375,189.66000366210938,185.74000549316406,186.02999877929688,133648200
2026-04-14,196.50999450683594,196.50999450683594,196.50999450683594,190.77000427246094,190.83999633789062,161307000
2026-04-15,198.8699951171875,198.8699951171875,200.39999389648438,195.74000549316406,196.5399932861328,185338400
2026-04-16,198.35000610351562,198.35000610351562,199.85000610351562,195.80999755859375,197.42999267578125,134012900
2026-04-17,201.67999267578125,201.67999267578125,201.6999969482422,199.27000427246094,199.8800048828125,153662565
